Feature ID	Taxon
104452	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Operophtera;s__Operophtera brumata
104457	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Ecliptopera;s__Ecliptopera silaceata
104460	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Hydriomena;s__Hydriomena furcata
104474	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Erannis;s__Erannis defoliaria
104476	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Agriopis;s__Agriopis aurantiaria
104486	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Alsophila;s__Alsophila aescularia
10450	d__Viruses;k__containing c__Naldaviricetes;p__containing c__Naldaviricetes;c__Naldaviricetes;o__Lefavirales;f__Baculoviridae;g__Alphabaculovirus;s__Orgyia pseudotsugata single capsid nuclopolyhedrovirus
1045317	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas lutea
1045598	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Ichneumonidae;g__Dyspetes;s__Dyspetes luteomarginatus
1045776	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Kutzneria;s__Kutzneria buriramensis
1046043	d__Archaea;k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Natronomonas;s__Natronomonas gomsonensis
104609	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio penaeicida
104663	d__Bacteria;k__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Chitinophaga;s__Chitinophaga filiformis
104669	d__Eukaryota;k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Cryptococcus;s__Cryptococcus amylolentus
104688	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Tephritidae;g__Bactrocera;s__Bactrocera oleae
1047088	d__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Cricetidae;g__Arvicola;s__Arvicola amphibius
1047112	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae;g__Limenitis;s__Limenitis elwesi
1047171	d__Eukaryota;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Mycosphaerellaceae;g__Zymoseptoria;s__Zymoseptoria tritici
1047172	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Nocardia;s__Nocardia sp. CS682
104782	d__Eukaryota;k__Metazoa;p__Rotifera;c__Eurotatoria;o__Adinetida;f__Adinetidae;g__Adineta;s__Adineta vaga
1048205	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces uncialis
1048396	d__Archaea;k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Halorubraceae;g__Halopenitus;s__Halopenitus persicus
1048758	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Moranella;s__Candidatus Moranella endobia
1049	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Allochromatium;s__Allochromatium vinosum
104955	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus frumenti
1049583	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__Kocuria indica
1050	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thermochromatium;s__Thermochromatium tepidum
1050174	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium epidermidicanis
105023	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cyprinodontiformes;f__Nothobranchiidae;g__Nothobranchius;s__Nothobranchius furzeri
1050624	d__Bacteria;k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__Synechococcus sp. A15-127
1050635	d__Bacteria;k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__Synechococcus sp. A15-24
1050638	d__Bacteria;k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__Synechococcus sp. A15-28
1050657	d__Bacteria;k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__Synechococcus sp. A15-62
1050714	d__Bacteria;k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Synechococcales;f__Synechococcaceae;g__Synechococcus;s__Synechococcus sp. SYN20
1051616	d__Eukaryota;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Verticillium;s__Verticillium nonalfalfae
1052	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Halorhodospira;s__Halorhodospira halochloris
105219	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia mannitolilytica
105251	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Taphrorychus;s__Taphrorychus bicolor
105255	d__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Heteromyidae;g__Dipodomys;s__Dipodomys spectabilis
1052852	d__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Watanabeales;f__containing g__Jaagichlorella;g__Jaagichlorella;s__Jaagichlorella roystonensis
1053	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Halorhodospira;s__Halorhodospira halophila
1053340	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Poales;f__Cyperaceae;g__Cyperus;s__Cyperus esculentus
1053395	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Lamiales;f__Lamiaceae;g__Scutellaria;s__Scutellaria minor
1053398	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Caryophyllales;f__Caryophyllaceae;g__Spergularia;s__Spergularia bocconei
1054033	d__Bacteria;k__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Arcobacter;s__Arcobacter venerupis
1054034	d__Bacteria;k__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Arcobacter;s__Arcobacter cloacae
1054217	d__Archaea;k__Archaea;p__Candidatus Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__containing s__Thermoplasmatales archaeon BRNA1;g__containing s__Thermoplasmatales archaeon BRNA1;s__Thermoplasmatales archaeon BRNA1
1055101	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Cobetia;s__Cobetia pacifica
1055102	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Cobetia;s__Cobetia litoralis
1055104	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Cobetia;s__Cobetia amphilecti
1055487	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__Methylotenera;s__Methylotenera versatilis
105560	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sphaerotilaceae;g__Methylibium;s__Methylibium petroleiphilum
1056807	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Morococcus;s__Morococcus cerebrosus
1056956	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Arecales;f__Arecaceae;g__Caryota;s__Caryota obtusa
105697	d__Eukaryota;k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor piriformis
105751	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas bestiarum
105785	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Blattodea;f__Kalotermitidae;g__Cryptotermes;s__Cryptotermes secundus
105841	d__Bacteria;k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes caccae
105984	d__Eukaryota;k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Apiotrichum;s__Apiotrichum porosum
106	d__Bacteria;k__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Spirosomataceae;g__Runella;s__Runella slithyformis
1061	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Rhodobacter;s__Rhodobacter capsulatus
106189	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Temnothorax;s__Temnothorax gredosi
1063	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Cereibacter;s__Cereibacter sphaeroides
106335	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Malvales;f__Malvaceae;g__Hibiscus;s__Hibiscus syriacus
106370	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Frankiales;f__Frankiaceae;g__Frankia;s__Frankia casuarinae
106386	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Carabidae;g__Pterostichus;s__Pterostichus niger
106412	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangium subroseum
1064539	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Azospirillaceae;g__Azospirillum;s__Azospirillum baldaniorum
106582	d__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cichliformes;f__Cichlidae;g__Maylandia;s__Maylandia zebra
106588	d__Bacteria;k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus
106590	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus necator
106592	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Ensifer;s__Ensifer adhaerens
106634	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Thioalkalivibrio;s__Thioalkalivibrio versutus
106648	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter bereziniae
106649	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter guillouiae
106654	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter nosocomialis
106734	d__Eukaryota;k__Metazoa;p__Chordata;c__containing o__Testudines;o__Testudines;f__Testudinidae;g__Chelonoidis;s__Chelonoidis abingdonii
1068590	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia asembonensis
106881	d__Eukaryota;k__Metazoa;p__Chordata;c__containing o__Coelacanthiformes;o__Coelacanthiformes;f__Coelacanthidae;g__Latimeria;s__Latimeria menadoensis
1069	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae;g__Rhodomicrobium;s__Rhodomicrobium vannielii
1069201	d__Eukaryota;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus luchuensis
1069220	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycolicibacillus;s__Mycolicibacillus koreensis
1069221	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycolicibacillus;s__Mycolicibacillus parakoreensis
1070130	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Candidatus Gullanella;s__Candidatus Gullanella endobia
1070780	d__Eukaryota;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus affinis
1070855	d__Eukaryota;k__containing p__Rhodophyta;p__Rhodophyta;c__Rhodellophyceae;o__Dixoniellales;f__Dixoniellaceae;g__Bulboplastis;s__Bulboplastis apyrenoidosa
1070983	d__Eukaryota;k__Metazoa;p__Chordata;c__Chondrichthyes;o__Rhinopristiformes;f__Rhynchobatidae;g__Rhynchobatus;s__Rhynchobatus laevis
1071078	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. NSP9.1
1071379	d__Eukaryota;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Tetrapisispora;s__Tetrapisispora blattae
1071679	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caballeronia;s__Caballeronia grimmiae
1071983	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__Legionella cardiaca
107213	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Chrysomelidae;g__Diabrotica;s__Diabrotica balteata
1072256	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium uterequi
1072463	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium lemovicicum
1072658	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Shigella;s__Shigella sp. MO17
1073423	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium;s__Carnobacterium iners
1073575	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;g__Agonopterix;s__Agonopterix heracliana
107362	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Fabales;f__Fabaceae;g__Geoffroea;s__Geoffroea decorticans
1073996	d__Archaea;k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Halorubraceae;g__Halohasta;s__Halohasta litchfieldiae
107401	d__Bacteria;k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum maritimum
1074311	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio alfacsensis
107445	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. A2
1074467	d__Bacteria;k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Companilactobacillus;s__Companilactobacillus heilongjiangensis
1075	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Fuscovulum;s__Fuscovulum blasticum
1076	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Rhodopseudomonas;s__Rhodopseudomonas palustris
1076124	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__Phytohabitans;s__Phytohabitans flavus
1076257	d__Eukaryota;k__containing p__Rhodophyta;p__Rhodophyta;c__Compsopogonophyceae;o__Erythropeltidales;f__Erythrotrichiaceae;g__Erythrotrichia;s__Erythrotrichia welwitschii
1076272	d__Eukaryota;k__containing p__Rhodophyta;p__Rhodophyta;c__Compsopogonophyceae;o__Erythropeltidales;f__Erythrotrichiaceae;g__Porphyrostromium;s__Porphyrostromium japonicum
107637	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomonas;s__Methylomonas sp. LW13
1076550	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea;s__Pantoea rwandensis
1076588	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__Thiolapillus;s__Thiolapillus brandeum
1076596	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter;s__Acetobacter persici
1076626	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__containing g__Steffania;f__containing g__Steffania;g__Steffania;s__Candidatus Steffania adelgidicola
1076629	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__containing s__Candidatus Ecksteinia adelgidicola;f__containing s__Candidatus Ecksteinia adelgidicola;g__containing s__Candidatus Ecksteinia adelgidicola;s__Candidatus Ecksteinia adelgidicola
1076926	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium laguerreae
107709	d__Bacteria;k__Bacteria;p__Verrucomicrobiota;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus;s__Opitutus terrae
1077159	d__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Magnoliopsida;o__Vitales;f__Vitaceae;g__Ampelocissus;s__Ampelocissus divaricata
1077376	d__Eukaryota;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria sclerotioides
1077935	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Paracoccus;s__Paracoccus zhejiangensis
1077946	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces hundungensis
107832	d__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus cucumeris
1078471	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Ornithinimicrobiaceae;g__Serinicoccus;s__Serinicoccus profundi
1078905	d__Archaea;k__Archaea;p__Nitrososphaerota;c__containing g__Nitrosotalea;o__containing g__Nitrosotalea;f__containing g__Nitrosotalea;g__Nitrosotalea;s__Candidatus Nitrosotalea devanaterra
1079	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Blastochloridaceae;g__Blastochloris;s__Blastochloris viridis
1079257	d__Eukaryota;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Ilyonectria;s__Ilyonectria robusta
107992	d__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Caudata;f__Plethodontidae;g__Oedipina;s__Oedipina poelzi
108	d__Bacteria;k__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma;s__Spirosoma linguale
1080068	d__Bacteria;k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Leptolyngbyales;f__Leptolyngbyaceae;g__Leptolyngbya;s__Leptolyngbya sp. O-77
108010	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Thioalkalivibrio;s__Thioalkalivibrio paradoxus
1080223	d__Bacteria;k__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Malaciobacter;s__Malaciobacter pacificus
1080232	d__Eukaryota;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium hispanicum
1080349	d__Eukaryota;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces eubayanus
1080930	d__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Zele;s__Zele albiditarsus
108150	d__Bacteria;k__Bacteria;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacter;s__Thermoanaerobacter italicus
1081631	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Schneideria;s__Candidatus Schneideria nysicola
1081866	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;s__Halomonas socia
1082345	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__Sphingobium boeckii
1082482	d__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Colubridae;g__Pseudoxenodon;s__Pseudoxenodon macrops
1082704	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pectobacteriaceae;g__Lonsdalea;s__Lonsdalea britannica
1082851	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;s__Comamonas serinivorans
1084	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Pararhodospirillum;s__Pararhodospirillum photometricum
1084719	d__Viruses;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__containing g__Donellivirus;f__containing g__Donellivirus;g__Donellivirus;s__Donellivirus gee
108486	d__Bacteria;k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium falsenii
1085	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Rhodospirillum;s__Rhodospirillum rubrum
1085624	d__Bacteria;k__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Persicobacteraceae;g__Persicobacter;s__Persicobacter sp. JZB09
1085644	d__Bacteria;k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Allofrancisella;s__Allofrancisella frigidaquae
108607	d__Eukaryota;k__containing p__Evosea;p__Evosea;c__containing o__Mastigamoebida;o__Mastigamoebida;f__Mastigamoebidae;g__Mastigamoeba;s__Mastigamoeba balamuthi
